id,click,hour,C1,C2,C3,C4,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_os,device_make,device_model,device_type,device_conn_type,device_geo_country,C20,C21,C22,C23,C24
10074028433379001376,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,bb90d78a,85262c2b,688746e6,d41d8cd9,1c7eba8f,c31b3236,3d517f89,d06a9553,1,0,3605c251,16838,320,50,1882,3,35,-1,13
10074035567391752898,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,205ee5d3,4d9addfa,c31b3236,fe546279,792170d7,4,2,161747ec,487,320,50,110,2,35,-1,16
10074062744617784075,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,e1dcb38a,d41d8cd9,d41d8cd9,882d4409,3a6bf9ce,c31b3236,fe546279,85968a2c,0,0,820eb5b6,10200,320,50,991,3,174,-1,23
10074096793011152868,0,14100100,1005,1,060f567a,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ce87aefd,2f3f71f2,36dfa7ba,5df26297,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10074100291407261869,0,14100100,1005,1,90cc0939,bdff4f95,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b856c92b,c31b3236,fe546279,3fba06dc,1,0,b6bb43df,15396,320,50,1687,3,39,100188,23
10074111426695587019,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4562a45d,c31b3236,c1aafc7e,a722b8e1,1,0,21ad0bd8,17037,320,50,1934,2,35,-1,16
10074130535412931738,1,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,a3bbfe74,d41d8cd9,7e5068fc,318ce42d,003269c8,c31b3236,a608b9c4,ab6c43ac,4,0,dc634e20,15539,320,50,1698,3,35,-1,111
10074306375855274477,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,713db745,c31b3236,fe546279,d3cfe6c8,1,2,dc634e20,16709,320,50,1875,2,291,100020,33
10074371297975451847,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4063268d,c31b3236,a608b9c4,644b544d,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
1007445030697753406,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a391dd8a,c31b3236,fe546279,469050bf,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10074471619683124925,0,14100100,1005,0,eb6b225f,1c86ddff,f32b0131,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,aac22230,c31b3236,33561003,3e1b513e,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10074744954445096738,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,4cda7e75,c31b3236,3d517f89,ebc66ede,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10074878913910509177,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,02620ac9,c31b3236,a608b9c4,0fafd435,1,0,0b3b97fa,16716,300,250,1876,2,291,100194,33
10074934183284267465,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,9d056230,c31b3236,fe546279,17d63649,1,0,0d149b90,16839,320,50,1883,0,1451,100094,17
1007498464642315634,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0320719d,c31b3236,fe546279,43b215ae,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10074995564347464315,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,f36a51d8,85262c2b,7e5068fc,303574bb,19eed361,c31b3236,fe546279,1c344a58,1,0,c12e01f2,15396,320,50,1687,3,39,100148,23
10075043310911796880,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,eef0b149,c31b3236,fe546279,3a8e1726,1,0,ad7532d5,17015,320,50,1872,3,35,-1,23
10075057781139689066,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2d16bf20,2f3f71f2,36dfa7ba,5df26297,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10075168025244252508,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,889f2624,c31b3236,a608b9c4,3d8b6b93,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10075170102473040920,0,14100100,1005,1,6f68870f,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e6344972,c31b3236,a608b9c4,41fb6ada,1,0,0b3b97fa,16720,320,50,1876,2,291,100200,33
10075209977529889549,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a623b36a,85262c2b,f32b0131,d41d8cd9,1b057bcf,c31b3236,a608b9c4,4df7ea4e,1,3,dcf0d7d2,16989,320,50,1926,3,35,-1,13
10075301778825832211,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,39610d92,c31b3236,33561003,317e52fa,1,0,255a5cac,16565,320,50,1850,2,303,100172,33
10075464642338640697,0,14100100,1005,1,91fd0528,9795d025,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5c55d05e,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,428,320,50,117,0,175,100081,16
10075842194341203306,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,d52bb18f,78120ec9,7e5068fc,d41d8cd9,f7bd1a19,990c0803,0c23a8bf,7cdd0cc6,1,0,0d149b90,16840,320,50,1883,0,1451,100094,17
10075871740858711140,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,df387ef9,c31b3236,fe546279,3bc04715,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10075975459534971833,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c2863a7a,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10075999280690653686,0,14100100,1005,1,c8dc9ba5,39c6ad1c,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d8d1cd27,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16071,320,50,1784,0,175,-1,95
10076281240219932329,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,204456fa,f156d5b5,7e5068fc,d41d8cd9,0d2da885,c31b3236,3d517f89,3e238c9b,1,0,0de7b6a6,6560,320,50,571,3,39,-1,32
10076342863802806711,0,14100100,1005,0,2d313d37,77d23efb,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e2508fb2,c31b3236,fe546279,9dd9464e,1,0,13b5bfe9,16071,320,50,1784,0,175,100075,95
10076361272303973570,0,14100100,1002,0,d2992d7d,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,817355aa,57df56ea,c31b3236,c892ba23,8311e515,0,0,e5bb2379,16563,320,50,1850,2,303,-1,33
10076370066688819617,0,14100100,1005,0,c514baad,d948e6df,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a44d81e0,c31b3236,fe546279,2e8c1934,1,0,13b5bfe9,16567,320,50,1850,2,303,100076,33
10076654176197549505,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1baa2e71,c31b3236,3d517f89,dbe1af4c,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10076819645558831859,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,d41d8cd9,15c4c613,c31b3236,fe546279,469050bf,1,0,aafb96b2,6560,320,50,571,3,39,-1,32
10077032607544030064,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,e7a6b2bc,c31b3236,c1aafc7e,761eb2b8,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
10077077600760620344,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,4e1a1fed,ec6479e7,c31b3236,3d517f89,d06a9553,1,0,b80bb774,16861,320,50,1888,3,39,100084,23
10077201177042804167,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,03429136,c31b3236,fe546279,a18dbbc1,1,0,b80bb774,16959,320,50,1916,2,39,100083,117
10077218795852824725,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ef6e6261,85262c2b,688746e6,226581f6,e94fda38,c31b3236,fe546279,e95605bc,1,0,0de7b6a6,6560,320,50,571,3,39,-1,32
10077376681433228203,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,ad543662,85262c2b,7e5068fc,d41d8cd9,f98b1b46,c31b3236,33561003,3882a13c,1,0,ab6c0400,12000,320,50,1248,2,39,100034,13
10077535472147605556,0,14100100,1005,0,7e13b022,8985d032,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cf357afb,c31b3236,e4721cde,8b563618,1,2,b80bb774,10944,320,50,1120,0,35,-1,79
10077549032830939674,0,14100100,1005,0,5bca826c,a56ec79c,db4fcb5b,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e52728c4,c31b3236,fe546279,309ff757,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10077577527561600060,0,14100100,1005,0,fe1972d4,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,92464080,c31b3236,fe546279,7a8bb168,1,0,b80bb774,16958,300,250,1916,2,39,100084,117
10077634666790182476,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7db1c93e,c31b3236,fe546279,46aa30a5,1,0,6864f389,16800,320,50,1879,2,291,-1,33
10077643669115070045,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ef6e6261,85262c2b,688746e6,5849ff1e,a0840206,c31b3236,158e1b36,990a3324,1,2,ab6c0400,17017,320,50,1873,3,35,100034,23
10077724306521954114,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,c734d162,d41d8cd9,d41d8cd9,897cf151,9565c536,c31b3236,fe546279,41e18a0d,0,0,97282b27,10199,320,50,991,3,174,-1,23
10077743354587742868,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,533c0588,c31b3236,f3c0fa6b,6504b7ee,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10077816496460066062,0,14100100,1005,0,ce252063,a8de2506,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6a6e8ef8,c31b3236,cf5bf2ab,1e21cf4a,1,0,13b5bfe9,16566,320,50,1850,2,303,100076,33
100778383789563928,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,901aa641,c31b3236,fe546279,c79575db,1,0,ad7532d5,16687,320,50,1872,3,35,-1,23
10077896628465894073,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,759472d5,2029219a,db4fcb5b,d41d8cd9,eb959a55,2f3f71f2,36dfa7ba,7147e115,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10077901187651302610,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,079d9918,c31b3236,fe546279,48d5d889,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10077925242753227468,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ad7d56b0,5671ef80,7e5068fc,d41d8cd9,021d42f3,c31b3236,7117b5bd,59f4e523,1,0,0d149b90,16989,320,50,1926,3,35,-1,13
10078005862012512969,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,53815c47,6bc805a1,7e5068fc,d41d8cd9,6b019b94,9e304d4e,1f3870be,867e57bd,1,2,3d26b0b1,16967,320,50,1919,0,169,100109,17
10078041762600447440,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e77542ac,c31b3236,fe546279,f546c99b,1,0,dc634e20,16711,320,50,1875,2,291,100021,33
10078160852919261875,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,008150ba,85262c2b,a89b3dd2,d41d8cd9,c1b8122b,c31b3236,3d517f89,5340481a,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10078197104900420069,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,37b242cf,c31b3236,a608b9c4,0ac83518,1,0,dc634e20,16711,320,50,1875,2,291,100019,33
1007820460971316544,0,14100100,1002,0,433bc11c,eba89594,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7932d648,b5e02659,c31b3236,0c23a8bf,5e2bab0e,0,0,13b5bfe9,5296,320,50,479,3,47,100075,23
10078235239610748954,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,2bfecd8c,21f5fa45,c31b3236,fe546279,4f5f0679,4,2,dc634e20,15548,320,50,1698,3,35,-1,111
10078246057639272556,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ee72efa5,85262c2b,7e5068fc,d41d8cd9,80d4e635,c31b3236,fe546279,1a2ad8bf,1,0,ab6c0400,12026,320,50,1248,2,39,100034,13
10078329596415274554,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,22a3f093,85262c2b,7e5068fc,d41d8cd9,8d087160,c31b3236,fe546279,56c3dc6b,1,0,dc634e20,16608,320,50,1860,0,803,-1,121
10078553295021360827,0,14100100,1005,1,fb5ff023,22cdf439,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b5d35b21,c31b3236,fe546279,b53ac34e,1,0,b74df323,6558,320,50,571,3,39,-1,32
10078580457526529788,0,14100100,1005,1,1b0831c0,f7d188b6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6df168a2,c31b3236,fe546279,3fba06dc,1,0,13b5bfe9,16208,320,50,1800,3,47,-1,23
10078613923995180226,0,14100100,1005,0,9ec6c3bb,a8427f38,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,60e74809,c31b3236,fe546279,6f4eaee3,1,0,13b5bfe9,16565,320,50,1850,2,303,100077,33
10078689846804226896,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,41a9fcf1,c31b3236,fe546279,59bf5faf,1,0,0b3b97fa,17001,320,50,1931,3,35,100194,23
10078752157048141956,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,845c0b1a,85262c2b,7e5068fc,0c05db3f,114f0b5a,c31b3236,fe546279,cf748090,1,0,75778bf8,16686,320,50,1871,3,35,-1,23
10078929296528915309,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,8503f437,c31b3236,fe546279,1c344a58,1,0,795237fd,4687,320,50,423,3,39,100233,32
10079413454709583240,0,14100100,1005,1,e03fcd50,5ba818dd,49d2d84e,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,57a90345,c31b3236,fe546279,fd8869e7,1,0,da984e42,15945,320,50,1754,3,1827,100130,46
10079577062514041249,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,2eeb1d7f,37d9b2f2,7e5068fc,d41d8cd9,2772633f,990c0803,0c23a8bf,bdae971f,1,0,3d26b0b1,16966,320,50,1919,0,169,100109,17
1007962119518132111,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,75ee745d,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
100797288420389880,0,14100100,1005,1,c8e571c1,fb089e2b,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ac7ad15b,08145b8c,0c23a8bf,26b58a41,1,0,13b5bfe9,16039,320,50,1780,0,1705,100077,48
10079798649402013475,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,7dd0bcc4,d41d8cd9,7e5068fc,00bceab4,598a602d,c31b3236,c1aafc7e,c3e13674,4,3,dfed5bc1,5467,320,50,394,2,303,100217,15
10079800249042267540,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3ed902f7,85262c2b,17602c18,d41d8cd9,c9ffeef5,c31b3236,fe546279,890b76f8,1,2,674f3384,16907,320,50,1896,3,41,100221,112
10079889227196880035,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f5a638b8,c31b3236,fe546279,6d19e124,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10080045871772587096,1,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c236fa21,c31b3236,fe546279,56c3dc6b,1,0,e529a9ce,17037,320,50,1934,2,35,-1,16
10080113409736529475,0,14100100,1005,1,b62bcc1b,2018cb3f,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d830f5be,c31b3236,7675eca5,c0438e22,1,0,eb5e48e7,16017,320,50,1771,3,679,-1,62
10080137001129962312,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ad7d56b0,5671ef80,7e5068fc,d41d8cd9,7984392e,c31b3236,a608b9c4,cb1cec55,1,0,0b3b97fa,16858,320,50,1887,3,39,100199,23
10080177748767091038,0,14100100,1002,0,b002504e,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e8d0a970,c723aa74,c31b3236,026af9dc,ece0a90e,0,0,13b5bfe9,10200,320,50,991,3,174,100075,23
10080322662589385364,0,14100100,1005,0,de4d6951,53004e81,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,df63095e,2f3f71f2,36dfa7ba,7147e115,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10080406912702156720,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,4cda7e75,c31b3236,3d517f89,ebc66ede,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10080557453526604039,1,14100100,1002,0,18825971,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,aef0c174,82a24eb2,c31b3236,fe546279,d80d7e20,0,0,0b3b97fa,6263,320,50,534,2,295,-1,33
10080593150479370356,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,b4456d70,45e00f67,c31b3236,4aab4dc9,7315ed29,5,2,3d26b0b1,11360,320,50,1179,3,559,100111,23
10080611687686804728,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d1e23055,c31b3236,f3c0fa6b,6504b7ee,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10080633481338514488,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,ad543662,85262c2b,7e5068fc,d41d8cd9,9abfaefe,c31b3236,75e9b18f,a204759d,1,0,324d8a1d,11999,320,50,1248,2,39,100037,13
10080659382283847181,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0b6744e3,c31b3236,3d517f89,a400f71d,1,0,eb5e48e7,17037,320,50,1934,2,35,-1,16
10080732602942244980,0,14100100,1005,1,de28ac8c,034212b6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,39cdc571,c31b3236,33561003,60df1212,1,0,13b5bfe9,16071,320,50,1784,0,175,-1,95
10080865743050772530,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,e7834082,d41d8cd9,7e5068fc,b9e11c77,f09f5fbc,c31b3236,fe546279,1724b60a,4,0,3da770cc,12469,320,50,1272,3,303,-1,15
10080866853813518214,0,14100100,1002,0,a27311e2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d9be8bf1,e63b3134,c31b3236,e4721cde,afbd65ca,0,0,13b5bfe9,16973,320,50,1921,3,47,100079,23
10081006333763063003,0,14100100,1002,0,2015bca5,d58c70ff,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0cd8e520,07e48e00,08145b8c,0c23a8bf,7c16ef56,0,0,13b5bfe9,15908,320,50,1752,3,297,100081,82
10081034702350147857,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,40a58e3a,c31b3236,c892ba23,c49dee80,1,0,b80bb774,16958,300,250,1916,2,39,100084,117
10081114171331901743,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,53815c47,6bc805a1,7e5068fc,d41d8cd9,15402d5a,9e304d4e,1f3870be,867e57bd,1,0,3d26b0b1,16967,320,50,1919,0,169,100109,17
10081169146026816386,0,14100100,1005,0,de4d6951,53004e81,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1b1a8268,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10081176544520971324,0,14100100,1005,0,39876b13,0de133c4,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7b1541df,c31b3236,fe546279,792170d7,1,0,1cd3c693,16564,320,50,1850,2,303,-1,33
10081241214573090289,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f0eff321,c31b3236,fe546279,2e8c1934,1,0,8264ee52,17037,320,50,1934,2,35,-1,16
10081282343109929422,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,aa55fc10,85262c2b,7e5068fc,ec258dd1,1500eb72,c31b3236,3d517f89,d06a9553,1,0,dc634e20,16995,320,50,1928,3,39,100019,23
1008129616602230742,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0aa6266c,c31b3236,026af9dc,4c1af6c8,1,0,cf3fc916,17037,320,50,1934,2,35,-1,16
10081332936504217557,0,14100100,1005,1,fb5ff023,22cdf439,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b8d4bf28,c31b3236,c1aafc7e,97d879d4,1,2,c12e01f2,4687,320,50,423,3,39,100148,32
10081373043293729530,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,254558fe,4f04e5f8,7e5068fc,d41d8cd9,02297cf4,c31b3236,fe546279,be7753be,1,0,b80bb774,6393,320,50,547,3,47,100084,23
10081373934487960706,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ff19803b,c31b3236,3d517f89,dbe1af4c,1,0,dc634e20,16712,320,50,1875,2,291,100021,33
10081422466317512667,0,14100100,1005,1,286c820c,a9f7f3d1,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,9bea608e,c31b3236,fe546279,b1ad4c60,1,0,eb5e48e7,16017,320,50,1771,3,679,-1,62
10081661037944106263,0,14100100,1005,1,d22451da,7c429b8a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,04b161a4,c31b3236,fe546279,d6f93594,1,0,13b5bfe9,16039,320,50,1780,0,1705,100077,48
10081735881898239098,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f92d9de8,c31b3236,a608b9c4,3d8b6b93,1,0,dc634e20,16698,320,50,1875,2,291,-1,33
10081828929916040122,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,020baf22,2b295b38,c31b3236,a608b9c4,cbda7831,4,3,161747ec,487,320,50,110,2,35,-1,16
10081857175666506007,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ee7983d3,c31b3236,f3c0fa6b,cd440a0c,1,0,196accbc,17037,320,50,1934,2,35,-1,16
1008191875394677841,0,14100100,1005,0,2d313d37,77d23efb,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d1f445d3,c31b3236,fe546279,2e8c1934,1,0,13b5bfe9,16071,320,50,1784,0,175,100077,95
10082535863949756025,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1b1a8268,2f3f71f2,36dfa7ba,6a4e23e4,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10082543667064605228,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,22a3f093,85262c2b,7e5068fc,d41d8cd9,545931ff,c31b3236,fe546279,3706f444,1,2,dc634e20,16609,320,50,1860,0,803,-1,121
10082914742262087801,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1aabef74,c31b3236,c1aafc7e,7553ce08,1,0,adac5e63,17037,320,50,1934,2,35,-1,16
10083096219362957688,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c6a04946,c31b3236,fe546279,6e702641,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10083122628914590096,0,14100100,1005,0,b63573d0,e4442567,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3aa262d6,c31b3236,3d517f89,a400f71d,1,0,b80bb774,10942,320,50,1120,0,35,100084,79
10083179160496144883,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,d8684628,85262c2b,7e5068fc,a63d3119,096e3976,c31b3236,e4721cde,0c32726b,1,2,ab6c0400,12000,320,50,1248,2,39,100034,13
10083360081803257762,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0b5389bc,c31b3236,3d517f89,0991a3ba,1,2,ab6c0400,17037,320,50,1934,2,35,100034,16
10083470285037486364,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,1a0b3875,1edcdf29,c31b3236,a608b9c4,07a1e81f,4,2,dcf0d7d2,487,320,50,110,2,35,-1,16
10083816165101401740,0,14100100,1005,0,7e13b022,8985d032,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cf357afb,c31b3236,e4721cde,8b563618,1,2,b80bb774,10944,320,50,1120,0,35,-1,79
